id,split,diagnostic_type,diagnostic_subtype,source_mode,eval_eligible,split_policy
d8bc44b3,grpo_holdout,numeric_equation,operator_absence,real,true,auto
df309eeb,sft_train,numeric_equation,operator_absence,real,true,auto
e9afa4a0,sft_train,numeric_equation,operator_absence,real,true,auto
f333b67f,sft_train,numeric_equation,operator_absence,real,true,auto
syn_ne_policy_ba_dc_x_y_negative_prefix_0001,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0002,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0003,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0004,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0005,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0006,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0007,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0008,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0009,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0010,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0011,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0012,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0013,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0014,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0015,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0016,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0017,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0018,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0019,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0020,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0021,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0022,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0023,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0024,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0025,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0026,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0027,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0028,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0029,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0030,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0031,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0032,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0033,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0034,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0035,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0036,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0037,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0038,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0039,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0040,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0041,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0042,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0043,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0044,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0045,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0046,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0047,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0048,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0049,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0050,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0051,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0052,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0053,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0054,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0055,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0056,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0057,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0058,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0059,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0060,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0061,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0062,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0063,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0064,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0065,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0066,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0067,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0068,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0069,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0070,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0071,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0072,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0073,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0074,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0075,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0076,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0077,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0078,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0079,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0080,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0081,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0082,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0083,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0084,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0085,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0086,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0087,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0088,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0089,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0090,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0091,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0092,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0093,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0094,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0095,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0096,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0097,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0098,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0099,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0100,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0101,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0102,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0103,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0104,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0105,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0106,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0107,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0108,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0109,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0110,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0111,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0112,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0113,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0114,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0115,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0116,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0117,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
syn_ne_policy_ba_dc_x_y_negative_prefix_0118,sft_train,numeric_equation,non_unanimous_policy_ba_dc_x_y_negative_prefix,synthetic,false,train_only
