id,category,split
cfe840b0,Gravity,sft_train
cfe89737,Numeral System,sft_train
cfea27e3,Gravity,sft_train
cfebb054,Gravity,sft_train
cff450fd,Unit Conversion,sft_train
cff75782,Text Cipher,sft_train
d008b0b6,Transformation Rules,sft_train
d00b9ac8,Numeral System,sft_train
d01aeeda,Bit Manipulation,sft_train
d01b69aa,Text Cipher,sft_train
d03223ca,Bit Manipulation,sft_train
d035c02e,Unit Conversion,sft_train
d04a6603,Numeral System,sft_train
d062642e,Bit Manipulation,sft_train
d065d320,Text Cipher,sft_train
d069bd12,Gravity,sft_train
d06ab558,Unit Conversion,sft_train
d074c5db,Unit Conversion,sft_train
d080f2a8,Gravity,sft_train
d082bc99,Numeral System,sft_train
d096a492,Transformation Rules,sft_train
d0a6832f,Gravity,sft_train
d0b08b79,Gravity,sft_train
d0b20175,Gravity,sft_train
d0b6dc53,Unit Conversion,sft_train
d0c0712f,Numeral System,sft_train
d0db0217,Gravity,sft_train
d0dd2df7,Gravity,sft_train
d0dd8e4e,Numeral System,sft_train
d0def878,Gravity,sft_train
d0e1010b,Transformation Rules,sft_train
d0e13cee,Unit Conversion,sft_train
d0ea0990,Numeral System,sft_train
d0ea0b5f,Bit Manipulation,sft_train
d0f0e1ed,Unit Conversion,sft_train
d102679b,Unit Conversion,sft_train
d1080c04,Unit Conversion,sft_train
d10f3988,Text Cipher,sft_train
d117113e,Bit Manipulation,sft_train
d129b085,Transformation Rules,sft_train
d12ac19d,Text Cipher,sft_train
d13302ca,Bit Manipulation,sft_train
d137bdb0,Text Cipher,sft_train
d13e92ec,Transformation Rules,sft_train
d14923e2,Gravity,sft_train
d155a508,Bit Manipulation,sft_train
d1611217,Text Cipher,sft_train
d165af22,Unit Conversion,sft_train
d1767dbe,Unit Conversion,sft_train
d1770b73,Gravity,sft_train
d17d3a7a,Transformation Rules,sft_train
d19be23b,Numeral System,sft_train
d1a67a7b,Gravity,sft_train
d1bd7478,Transformation Rules,sft_train
d1c3ed77,Bit Manipulation,sft_train
d1d0211f,Numeral System,sft_train
d1e79ef8,Text Cipher,sft_train
d1fec46f,Text Cipher,sft_train
d202a876,Text Cipher,sft_train
d204b9cc,Transformation Rules,sft_train
d20e766d,Gravity,sft_train
d211d3f8,Gravity,sft_train
d212aa05,Text Cipher,sft_train
d21c7677,Transformation Rules,sft_train
d22e10ef,Text Cipher,sft_train
d23b8633,Gravity,sft_train
d23f4166,Transformation Rules,sft_train
d250fcc5,Transformation Rules,sft_train
d25a49a0,Transformation Rules,sft_train
d26cb122,Numeral System,sft_train
d26f22c3,Bit Manipulation,sft_train
d27473b8,Unit Conversion,sft_train
d2957330,Unit Conversion,sft_train
d29d899d,Numeral System,sft_train
d29e19a4,Transformation Rules,sft_train
d29f786b,Numeral System,sft_train
d2a6a864,Gravity,sft_train
d2ac699b,Bit Manipulation,sft_train
d2b4560f,Bit Manipulation,sft_train
d2b97186,Numeral System,sft_train
d2d230d5,Bit Manipulation,sft_train
d2d2de70,Gravity,sft_train
d2d8c935,Text Cipher,sft_train
d2fe9d04,Transformation Rules,sft_train
d2fea2ca,Text Cipher,sft_train
d2ff6b6f,Numeral System,sft_train
d300a576,Text Cipher,sft_train
d303ae8e,Transformation Rules,sft_train
d3092ac1,Transformation Rules,sft_train
d3242e0c,Numeral System,sft_train
d3492ebf,Gravity,sft_train
d34ac20d,Unit Conversion,sft_train
d350828e,Transformation Rules,sft_train
d3926533,Numeral System,sft_train
d3a291ee,Numeral System,sft_train
d3b20e29,Transformation Rules,sft_train
d3bb9253,Text Cipher,sft_train
d3c2eac5,Gravity,sft_train
d3d30b86,Transformation Rules,sft_train
d3daee34,Unit Conversion,sft_train
d407570e,Transformation Rules,sft_train
d408af38,Bit Manipulation,sft_train
d40ce15d,Bit Manipulation,sft_train
d422604a,Text Cipher,sft_train
d4377d71,Gravity,sft_train
d441b4aa,Text Cipher,sft_train
d4483d51,Transformation Rules,sft_train
d44b77f7,Gravity,sft_train
d44ef285,Transformation Rules,sft_train
d452141e,Bit Manipulation,sft_train
d4535e4a,Numeral System,sft_train
d45dc67f,Transformation Rules,sft_train
d46a570b,Numeral System,sft_train
d46df3b0,Transformation Rules,sft_train
d46f3a25,Bit Manipulation,sft_train
d48fd9b2,Numeral System,sft_train
d49d2838,Numeral System,sft_train
d4b08884,Transformation Rules,sft_train
d4dde366,Text Cipher,sft_train
d4f1257b,Text Cipher,sft_train
d50683b4,Bit Manipulation,sft_train
d50746e7,Bit Manipulation,sft_train
d50a479c,Gravity,sft_train
d5142ee5,Unit Conversion,sft_train
d515bcf6,Numeral System,sft_train
d5220697,Bit Manipulation,sft_train
d527f819,Unit Conversion,sft_train
d54f5b26,Gravity,sft_train
d5602cc5,Transformation Rules,sft_train
d566ff0e,Unit Conversion,sft_train
d56a1b4c,Transformation Rules,sft_train
d56a5588,Unit Conversion,sft_train
d570c63b,Numeral System,sft_train
d58269de,Numeral System,sft_train
d582c492,Bit Manipulation,sft_train
d58f81ad,Numeral System,sft_train
d5a03a2e,Transformation Rules,sft_train
d5aa5564,Transformation Rules,sft_train
d5bf6bb9,Numeral System,sft_train
d5c5d624,Bit Manipulation,sft_train
d5db7182,Text Cipher,sft_train
d5e5d7e1,Unit Conversion,sft_train
d600988d,Transformation Rules,sft_train
d6187157,Bit Manipulation,sft_train
d61d6d58,Numeral System,sft_train
d61f4e24,Gravity,sft_train
d623e937,Bit Manipulation,sft_train
d62cf15d,Gravity,sft_train
d631af8f,Numeral System,sft_train
d63c1fb0,Transformation Rules,sft_train
d64151c0,Unit Conversion,sft_train
d64a6578,Transformation Rules,sft_train
d662e6ef,Numeral System,sft_train
d66ea753,Gravity,sft_train
d67d6687,Numeral System,sft_train
d67f28ad,Transformation Rules,sft_train
d6844056,Bit Manipulation,sft_train
d68daa97,Bit Manipulation,sft_train
d6a2e332,Transformation Rules,sft_train
d6be4244,Numeral System,sft_train
d6c03e21,Transformation Rules,sft_train
d6cd7d14,Text Cipher,sft_train
d6ce6010,Numeral System,sft_train
d6e5cd59,Bit Manipulation,sft_train
d6e6f8b5,Bit Manipulation,sft_train
d6ecc2c7,Text Cipher,sft_train
d6f4e854,Bit Manipulation,sft_train
d7032308,Gravity,sft_train
d70beb33,Text Cipher,sft_train
d7149bfd,Unit Conversion,sft_train
d71b6359,Unit Conversion,sft_train
d72c3779,Unit Conversion,sft_train
d72d8c1c,Transformation Rules,sft_train
d732ecf9,Unit Conversion,sft_train
d73ef5bf,Transformation Rules,sft_train
d75b53c7,Bit Manipulation,sft_train
d75ea138,Text Cipher,sft_train
d777480b,Numeral System,sft_train
d77e6fa6,Gravity,sft_train
d7869538,Gravity,sft_train
d78ce112,Transformation Rules,sft_train
d78cff7e,Gravity,sft_train
d79f2974,Unit Conversion,sft_train
d7aec90d,Transformation Rules,sft_train
d7b7fe29,Gravity,sft_train
d7bcb4a6,Transformation Rules,sft_train
d7c5be92,Numeral System,sft_train
d7cd3375,Bit Manipulation,sft_train
d7d12d51,Text Cipher,sft_train
d7d21615,Numeral System,sft_train
d7dea2ba,Bit Manipulation,sft_train
d7e5414c,Transformation Rules,sft_train
d7eb5139,Numeral System,sft_train
d809394c,Transformation Rules,sft_train
d80cc3fe,Unit Conversion,sft_train
d8126121,Transformation Rules,sft_train
d8194ec4,Unit Conversion,sft_train
d82cb8c1,Text Cipher,sft_train
d8390d72,Gravity,sft_train
d83aa558,Gravity,sft_train
d83f2d20,Numeral System,sft_train
d8479476,Unit Conversion,sft_train
d84a557a,Unit Conversion,sft_train
d855f20e,Gravity,sft_train
d8590d73,Text Cipher,sft_train
d85d7964,Bit Manipulation,sft_train
d864f0fb,Bit Manipulation,sft_train
d8690fa5,Text Cipher,sft_train
d8798f2e,Numeral System,sft_train
d87caad1,Bit Manipulation,sft_train
d88d9800,Unit Conversion,sft_train
d89e0ff8,Numeral System,sft_train
d8a47cb7,Transformation Rules,sft_train
d8b240fd,Gravity,sft_train
d8b4a429,Text Cipher,sft_train
d8bc44b3,Transformation Rules,sft_train
d8cb40ce,Unit Conversion,sft_train
d8e070fa,Bit Manipulation,sft_train
d8e57ee5,Numeral System,sft_train
d8e7483c,Text Cipher,sft_train
d8f40319,Gravity,sft_train
d8f650b4,Numeral System,sft_train
d9069e8f,Unit Conversion,sft_train
d90cb50d,Numeral System,sft_train
d90cbba1,Numeral System,sft_train
d9210b27,Unit Conversion,sft_train
d9515aac,Unit Conversion,sft_train
d9516e43,Numeral System,sft_train
d9549b88,Unit Conversion,sft_train
d954d688,Numeral System,sft_train
d9575f79,Transformation Rules,sft_train
d9622cb6,Gravity,sft_train
d96607f8,Transformation Rules,sft_train
d96f8ed9,Numeral System,sft_train
d976a7e9,Unit Conversion,sft_train
d98d85c0,Transformation Rules,sft_train
d996d0b8,Bit Manipulation,sft_train
d9a186d1,Numeral System,sft_train
d9a4924d,Unit Conversion,sft_train
d9ae48ad,Bit Manipulation,sft_train
d9b40d08,Gravity,sft_train
d9bb4212,Unit Conversion,sft_train
d9bdf754,Bit Manipulation,sft_train
d9cd73c2,Bit Manipulation,sft_train
d9ce7d0d,Bit Manipulation,sft_train
d9da2a54,Bit Manipulation,sft_train
d9e00612,Text Cipher,sft_train
d9e76e9e,Gravity,sft_train
d9f1416e,Text Cipher,sft_train
d9fa2215,Numeral System,sft_train
da040da4,Text Cipher,sft_train
da062350,Transformation Rules,sft_train
da10a947,Transformation Rules,sft_train
da13ee5e,Unit Conversion,sft_train
da164301,Unit Conversion,sft_train
da1754e3,Text Cipher,sft_train
da2998b6,Transformation Rules,sft_train
da353dee,Transformation Rules,sft_train
da38592d,Bit Manipulation,sft_train
da3f727d,Transformation Rules,sft_train
da419164,Numeral System,sft_train
da51295d,Transformation Rules,sft_train
da616170,Bit Manipulation,sft_train
da61dedc,Transformation Rules,sft_train
da64ce9e,Numeral System,sft_train
da778b21,Bit Manipulation,sft_train
da7c1a80,Unit Conversion,sft_train
da7f04b5,Text Cipher,sft_train
da85bf04,Unit Conversion,sft_train
da931308,Transformation Rules,sft_train
daa00e4c,Numeral System,sft_train
dabffb8a,Numeral System,sft_train
dac75343,Transformation Rules,sft_train
dad3bf21,Transformation Rules,sft_train
dadcd2c7,Numeral System,sft_train
dade00e5,Numeral System,sft_train
dae576ce,Bit Manipulation,sft_train
dae6dea8,Unit Conversion,sft_train
daf021c5,Gravity,sft_train
daf04fee,Bit Manipulation,sft_train
daf87b91,Numeral System,sft_train
dafd11de,Transformation Rules,sft_train
dafea26e,Numeral System,sft_train
db1e0603,Transformation Rules,sft_train
db300a05,Gravity,sft_train
db360db0,Bit Manipulation,sft_train
db3da411,Gravity,sft_train
db4f43ef,Transformation Rules,sft_train
db4f6493,Text Cipher,sft_train
db564ba9,Transformation Rules,sft_train
db56bba9,Bit Manipulation,sft_train
db5a5b71,Transformation Rules,sft_train
db66c42c,Transformation Rules,sft_train
db677e8c,Text Cipher,sft_train
db6a5663,Transformation Rules,sft_train
db88075e,Text Cipher,sft_train
db9d916c,Text Cipher,sft_train
db9eb3f2,Unit Conversion,sft_train
dbabfbdd,Bit Manipulation,sft_train
dbb29dac,Numeral System,sft_train
dbb611da,Bit Manipulation,sft_train
dbbc0dab,Gravity,sft_train
dbc197e0,Bit Manipulation,sft_train
dbc4194a,Bit Manipulation,sft_train
dbc542da,Unit Conversion,sft_train
dbc6defc,Transformation Rules,sft_train
dbd0e3c9,Transformation Rules,sft_train
dbd0ee35,Numeral System,sft_train
dbd2be34,Text Cipher,sft_train
dbdbbaa3,Transformation Rules,sft_train
dbf6fb13,Unit Conversion,sft_train
dbfa4f53,Numeral System,sft_train
dc0f5e5e,Transformation Rules,sft_train
dc10ca9b,Text Cipher,sft_train
dc1e89c9,Unit Conversion,sft_train
dc240ebd,Transformation Rules,sft_train
dc583bdb,Bit Manipulation,sft_train
dc593799,Bit Manipulation,sft_train
dc64cb23,Unit Conversion,sft_train
dc6c0d49,Transformation Rules,sft_train
dc73d295,Transformation Rules,sft_train
dc7a5e7b,Transformation Rules,sft_train
dc7e2689,Gravity,sft_train
dc7f150a,Bit Manipulation,sft_train
dc83c9dc,Numeral System,sft_train
dc93896e,Transformation Rules,sft_train
dcad18e9,Bit Manipulation,sft_train
dcb76cdf,Numeral System,sft_train
dccaafc2,Numeral System,sft_train
dcd0c81a,Unit Conversion,sft_train
dcf4518b,Text Cipher,sft_train
dd01103a,Unit Conversion,sft_train
dd2549dd,Text Cipher,sft_train
dd3449c5,Gravity,sft_train
dd3d9046,Bit Manipulation,sft_train
dd450450,Text Cipher,sft_train
dd49412d,Numeral System,sft_train
dd900b68,Bit Manipulation,sft_train
dd9249a9,Gravity,sft_train
dd9ee40c,Bit Manipulation,sft_train
dda3b85d,Gravity,sft_train
ddafe911,Unit Conversion,sft_train
ddb4bc42,Unit Conversion,sft_train
ddb82859,Gravity,sft_train
ddb9aafd,Transformation Rules,sft_train
ddc39a31,Text Cipher,sft_train
ddc5aefe,Bit Manipulation,sft_train
ddd199dd,Gravity,sft_train
dde06528,Transformation Rules,sft_train
dde816ef,Text Cipher,sft_train
ddedebc3,Unit Conversion,sft_train
ddf721dc,Numeral System,sft_train
de036bbf,Transformation Rules,sft_train
de06069c,Text Cipher,sft_train
de25affe,Numeral System,sft_train
de488cd3,Gravity,sft_train
de4b882e,Numeral System,sft_train
de4fc6b3,Gravity,sft_train
de790d18,Gravity,sft_train
de7b7271,Numeral System,sft_train
de91def4,Bit Manipulation,sft_train
de96d691,Text Cipher,sft_train
dea42835,Transformation Rules,sft_train
deb4943f,Numeral System,sft_train
debff779,Transformation Rules,sft_train
deeb0f72,Gravity,sft_train
df0ee633,Unit Conversion,sft_train
df19097a,Unit Conversion,sft_train
df1e3788,Transformation Rules,sft_train
df309eeb,Transformation Rules,sft_train
df5f2aa8,Unit Conversion,sft_train
df68ebdd,Text Cipher,sft_train
df6ead3d,Text Cipher,sft_train
df876b61,Numeral System,sft_train
df884c83,Text Cipher,sft_train
df8b803c,Numeral System,sft_train
df92aa6a,Transformation Rules,sft_train
df9609fd,Numeral System,sft_train
dfa175ce,Numeral System,sft_train
dfad71ea,Text Cipher,sft_train
dfadfe55,Bit Manipulation,sft_train
dfbcf27a,Unit Conversion,sft_train
dfbf4e0e,Bit Manipulation,sft_train
dfbf6cc3,Text Cipher,sft_train
dfc4839c,Bit Manipulation,sft_train
dfd704f8,Bit Manipulation,sft_train
dfec0ed4,Transformation Rules,sft_train
dffa1522,Text Cipher,sft_train
e00abbbb,Bit Manipulation,sft_train
e01c7e3a,Gravity,sft_train
e02a19fe,Unit Conversion,sft_train
e0351b72,Unit Conversion,sft_train
e040cfe6,Text Cipher,sft_train
e0545ff2,Numeral System,sft_train
e056abdc,Text Cipher,sft_train
e05908dd,Text Cipher,sft_train
e05e9ed2,Bit Manipulation,sft_train
e061a54f,Numeral System,sft_train
e063d66b,Unit Conversion,sft_train
e07fffa6,Transformation Rules,sft_train
e0819bcd,Text Cipher,sft_train
e099a43a,Bit Manipulation,sft_train
e0a4942d,Numeral System,sft_train
e0b993bd,Bit Manipulation,sft_train
e0be33cc,Unit Conversion,sft_train
e0d2db0b,Unit Conversion,sft_train
e0eba119,Bit Manipulation,sft_train
e0ee5c99,Text Cipher,sft_train
e100c796,Gravity,sft_train
e11c9f89,Bit Manipulation,sft_train
e125822b,Numeral System,sft_train
e141dc83,Transformation Rules,sft_train
e143283e,Gravity,sft_train
e14ae2d7,Unit Conversion,sft_train
e1536141,Text Cipher,sft_train
e164fac5,Unit Conversion,sft_train
e16aaf48,Numeral System,sft_train
e16e7f6d,Bit Manipulation,sft_train
e1728524,Transformation Rules,sft_train
e17d606c,Unit Conversion,sft_train
e17e76cc,Text Cipher,sft_train
e18a1f70,Numeral System,sft_train
e192e12e,Text Cipher,sft_train
e19a85da,Gravity,sft_train
e19d89e9,Text Cipher,sft_train
e1a8087e,Gravity,sft_train
e1c0ae13,Transformation Rules,sft_train
e1f3ffbb,Bit Manipulation,sft_train
e1fa1e3c,Gravity,sft_train
e206c8e6,Unit Conversion,sft_train
e20aa7b7,Bit Manipulation,sft_train
e20b6ce3,Numeral System,sft_train
e20d3f48,Bit Manipulation,sft_train
e212c6fd,Unit Conversion,sft_train
e219d127,Gravity,sft_train
e22b6888,Text Cipher,sft_train
e23235bd,Unit Conversion,sft_train
e2361a00,Transformation Rules,sft_train
e244d069,Unit Conversion,sft_train
e24b1277,Bit Manipulation,sft_train
e24c8980,Bit Manipulation,sft_train
e2896720,Text Cipher,sft_train
e28a9676,Text Cipher,sft_train
e29baa31,Unit Conversion,sft_train
e2b02e13,Bit Manipulation,sft_train
e2b4543a,Unit Conversion,sft_train
e2bb1d9f,Transformation Rules,sft_train
e2bd1d40,Numeral System,sft_train
e2d7cd9d,Unit Conversion,sft_train
e2e355b5,Unit Conversion,sft_train
e2efe5d3,Numeral System,sft_train
e2f2bea4,Transformation Rules,sft_train
e2f56016,Gravity,sft_train
e306dd5d,Text Cipher,sft_train
e307429d,Transformation Rules,sft_train
e31b46ff,Text Cipher,sft_train
e31bbb85,Numeral System,sft_train
e31f11c5,Numeral System,sft_train
e32c84ec,Gravity,sft_train
e33f1695,Transformation Rules,sft_train
e346233f,Unit Conversion,sft_train
e34cc6dd,Bit Manipulation,sft_train
e3590284,Bit Manipulation,sft_train
e368d23f,Bit Manipulation,sft_train
e36a0065,Bit Manipulation,sft_train
e36ceeaa,Text Cipher,sft_train
e379414c,Text Cipher,sft_train
e38c423b,Transformation Rules,sft_train
e38e6518,Text Cipher,sft_train
e394bdac,Numeral System,sft_train
e3a17aee,Numeral System,sft_train
e3a5f597,Text Cipher,sft_train
e3b06854,Transformation Rules,sft_train
e3b3573a,Transformation Rules,sft_train
e3b511d6,Numeral System,sft_train
e3b5373a,Numeral System,sft_train
e3b8096e,Gravity,sft_train
e3cd5a35,Gravity,sft_train
e3dfefaf,Numeral System,sft_train
e3e3c723,Text Cipher,sft_train
e3ff3a78,Unit Conversion,sft_train
e401ee4f,Transformation Rules,sft_train
e406f8e6,Gravity,sft_train
e41eac0a,Text Cipher,sft_train
e4240858,Numeral System,sft_train
e43520a7,Gravity,sft_train
e43d067d,Numeral System,sft_train
e44415b8,Unit Conversion,sft_train
e4479bb1,Transformation Rules,sft_train
e44b5be4,Gravity,sft_train
e4525488,Bit Manipulation,sft_train
e45a4109,Text Cipher,sft_train
e477385c,Numeral System,sft_train
e4835530,Bit Manipulation,sft_train
e483e127,Transformation Rules,sft_train
e495b8e7,Bit Manipulation,sft_train
e4ac1777,Text Cipher,sft_train
e4aeed67,Transformation Rules,sft_train
e4b61718,Text Cipher,sft_train
e4bfcaa9,Gravity,sft_train
e4c4c861,Unit Conversion,sft_train
e4ca4f9e,Transformation Rules,sft_train
e4cc7639,Transformation Rules,sft_train
e4e1cd56,Text Cipher,sft_train
e4ea8dbc,Bit Manipulation,sft_train
e4ebe7ed,Gravity,sft_train
e4fc442c,Text Cipher,sft_train
e4fc9ec8,Gravity,sft_train
e4fce54d,Numeral System,sft_train
e4ff7676,Gravity,sft_train
e50b2f36,Gravity,sft_train
e513f990,Text Cipher,sft_train
e51f5899,Numeral System,sft_train
e526fae1,Text Cipher,sft_train
e52fb8bd,Bit Manipulation,sft_train
e5318535,Numeral System,sft_train
e553bd78,Bit Manipulation,sft_train
e555400c,Gravity,sft_train
e55d1044,Bit Manipulation,sft_train
e55f610f,Gravity,sft_train
e55fd0b8,Text Cipher,sft_train
e568d07b,Bit Manipulation,sft_train
e5695d36,Numeral System,sft_train
e56e24d1,Numeral System,sft_train
e582df31,Transformation Rules,sft_train
e585410a,Transformation Rules,sft_train
e58759c0,Gravity,sft_train
e5956ffa,Transformation Rules,sft_train
e5a54a53,Text Cipher,sft_train
e5a5fdef,Bit Manipulation,sft_train
e5ae10ea,Unit Conversion,sft_train
e5bebe50,Gravity,sft_train
e5d0d497,Bit Manipulation,sft_train
e5d4eeb8,Transformation Rules,sft_train
e5dd205d,Gravity,sft_train
e5e29014,Transformation Rules,sft_train
e5e3c22b,Bit Manipulation,sft_train
e5e4f442,Text Cipher,sft_train
e5eb5d40,Unit Conversion,sft_train
e612387f,Bit Manipulation,sft_train
e6157d05,Unit Conversion,sft_train
e62b6ae9,Transformation Rules,sft_train
e641791f,Bit Manipulation,sft_train
e651c3ee,Bit Manipulation,sft_train
e661b7dc,Gravity,sft_train
e66b3d65,Unit Conversion,sft_train
e6705765,Text Cipher,sft_train
e6737768,Text Cipher,sft_train
e676b5ed,Text Cipher,sft_train
e6a0585e,Numeral System,sft_train
e6af1a6e,Numeral System,sft_train
